	L	R	LR
464	0.9628067116097945	99.14654473060807	17.247193288390196
465	0.9627284255160824	99.14646644451436	17.247271574483907
466	0.9626501473453366	99.14638816634361	17.247349852654654
467	0.9625718770967431	99.14630989609502	17.247428122903248
468	0.9624936147694877	99.14623163376777	17.247506385230505
469	0.9624153603627565	99.14615337936104	17.247584639637235
470	0.9623371138757358	99.14607513287402	17.247662886124257
471	0.9622588753076118	99.1459968943059	17.247741124692382
472	0.9621806446575706	99.14591866365585	17.247819355342422
473	0.9621024219247988	99.14584044092308	17.247897578075193
474	0.9620242071084828	99.14576222610677	17.24797579289151
475	0.9619460002078093	99.1456840192061	17.248053999792184
476	0.9618678012219648	99.14560582022025	17.248132198778027
477	0.9617896101501361	99.14552762914843	17.248210389849856
478	0.9617114269915101	99.14544944598981	17.24828857300848
479	0.9616332517452737	99.14537127074358	17.248366748254718
480	0.9615550844106139	99.14529310340892	17.248444915589378
481	0.9614769249867178	99.14521494398502	17.248523075013274
482	0.9613987734727725	99.14513679247108	17.24860122652722
483	0.9613206298679653	99.14505864886627	17.248679370132027
484	0.9612424941714836	99.14498051316978	17.248757505828507
485	0.9611643663825148	99.14490238538082	17.248835633617475
486	0.9610862465002464	99.14482426549854	17.248913753499743
487	0.9610081345238661	99.14474615352216	17.24899186547612
488	0.9609300304525615	99.14466804945086	17.249069969547424
489	0.9608519342855205	99.14458995328381	17.249148065714465
490	0.9607738460219308	99.14451186502022	17.249226153978054
491	0.9606957656609805	99.14443378465927	17.249304234339004
492	0.9606176932018575	99.14435571220015	17.249382306798125
493	0.9605396286437501	99.14427764764204	17.249460371356232
494	0.9604615719858464	99.14419959098414	17.249538428014137
495	0.9603835232273346	99.14412154222563	17.249616476772648
496	0.9603054823674032	99.1440435013657	17.24969451763258
497	0.9602274494052406	99.14396546840354	17.24977255059474
498	0.9601494243400355	99.14388744333833	17.249850575659945
499	0.9600714071709764	99.14380942616927	17.249928592829004
500	0.959993397897252	99.14373141689555	17.25000660210273
501	0.9599153965180512	99.14365341551635	17.25008460348193
502	0.9598374030325629	99.14357542203086	17.250162596967417
503	0.9597594174399762	99.14349743643828	17.250240582560004
504	0.9596814397394798	99.14341945873778	17.2503185602605
505	0.9596034699302632	99.14334148892857	17.250396530069715
506	0.9595255080115156	99.14326352700982	17.250474491988463
507	0.9594475539824261	99.14318557298073	17.25055244601755
508	0.9593696078421843	99.14310762684049	17.25063039215779
509	0.9592916695899796	99.14302968858829	17.250708330409996
510	0.9592137392250016	99.1429517582233	17.250786260774973
511	0.9591358167464401	99.14287383574474	17.250864183253533
512	0.9590579021534847	99.14279592115179	17.25094209784649
513	0.9589799954453254	99.14271801444363	17.25102000455465
514	0.958902096621152	99.14264011561946	17.251097903378824
515	0.9588242056801545	99.14256222467846	17.25117579431982
516	0.9587463226215229	99.14248434161982	17.25125367737845
517	0.9586684474444477	99.14240646644275	17.251331552555527
518	0.9585905801481188	99.14232859914642	17.251409419851857
519	0.9585127207317269	99.14225073973003	17.25148727926825
520	0.9584348691944622	99.14217288819276	17.251565130805513
521	0.9583570255355153	99.14209504453382	17.25164297446446
522	0.9582791897540768	99.14201720875238	17.2517208102459
523	0.9582013618493374	99.14193938084765	17.25179863815064
524	0.9581235418204878	99.1418615608188	17.25187645817949
525	0.958045729666719	99.14178374866503	17.251954270333258
526	0.9579679253872219	99.14170594438554	17.252032074612753
527	0.9578901289811875	99.1416281479795	17.25210987101879
528	0.957812340447807	99.14155035944613	17.25218765955217
529	0.9577345597862716	99.14147257878459	17.252265440213705
530	0.9576567869957726	99.14139480599408	17.252343213004202
531	0.9575790220755013	99.1413170410738	17.252420977924473
532	0.9575012650246492	99.14123928402296	17.252498734975326
533	0.9574235158424078	99.14116153484072	17.25257648415757
534	0.9573457745279689	99.14108379352628	17.252654225472007
535	0.957268041080524	99.14100606007884	17.25273195891945
536	0.957190315499265	99.14092833449757	17.25280968450071
537	0.957112597783384	99.14085061678169	17.252887402216594
538	0.9570348879320727	99.14077290693038	17.252965112067905
539	0.9569571859445233	99.14069520494283	17.253042814055455
540	0.9568794918199278	99.14061751081823	17.25312050818005
541	0.9568018055574786	99.14053982455579	17.2531981944425
542	0.956724127156368	99.14046214615468	17.253275872843613
543	0.9566464566157884	99.1403844756141	17.253353543384193
544	0.9565687939349322	99.14030681293325	17.25343120606505
545	0.9564911391129921	99.14022915811131	17.25350886088699
546	0.9564134921491607	99.14015151114748	17.25358650785082
547	0.9563358530426307	99.14007387204094	17.253664146957348
548	0.956258221792595	99.13999624079091	17.253741778207385
549	0.9561805983982465	99.13991861739656	17.25381940160173
550	0.9561029828587783	99.13984100185709	17.2538970171412
551	0.9560253751733833	99.1397633941717	17.253974624826593
552	0.9559477753412547	99.13968579433957	17.25405222465872
553	0.9558701833615859	99.1396082023599	17.25412981663839
554	0.9557925992335702	99.13953061823187	17.254207400766404
555	0.9557150229564009	99.13945304195471	17.254284977043575
556	0.9556374545292716	99.13937547352758	17.254362545470705
557	0.955559893951376	99.13929791294969	17.2544401060486
558	0.9554823412219077	99.13922036022022	17.25451765877807
559	0.9554047963400604	99.13914281533837	17.254595203659918
560	0.955327259305028	99.13906527830335	17.25467274069495
561	0.9552497301160046	99.13898774911432	17.254750269883974
562	0.955172208772184	99.1389102277705	17.254827791227793
563	0.9550946952727604	99.13883271427108	17.254905304727217
564	0.9550171896169279	99.13875520861524	17.254982810383048
565	0.954939691803881	99.13867771080218	17.255060308196096
566	0.954862201832814	99.13860022083112	17.255137798167162
567	0.9547847197029212	99.13852273870123	17.255215280297055
568	0.9547072454133974	99.1384452644117	17.255292754586577
569	0.9546297789634369	99.13836779796173	17.255370221036536
570	0.9545523203522346	99.13829033935053	17.255447679647737
571	0.9544748695789852	99.13821288857729	17.25552513042099
572	0.9543974266428837	99.13813544564118	17.25560257335709
573	0.9543199915431251	99.13805801054143	17.25568000845685
574	0.9542425642789042	99.13798058327721	17.25575743572107
575	0.9541651448494163	99.13790316384772	17.255834855150557
576	0.9540877332538567	99.13782575225217	17.255912266746115
577	0.9540103294914205	99.13774834848974	17.25598967050855
578	0.9539329335613033	99.13767095255962	17.256067066438668
579	0.9538555454627003	99.13759356446101	17.25614445453727
580	0.9537781651948074	99.13751618419312	17.256221834805164
581	0.95370079275682	99.13743881175513	17.256299207243153
582	0.9536234281479339	99.13736144714625	17.256376571852037
583	0.9535460713673449	99.13728409036565	17.256453928632627
584	0.953468722414249	99.13720674141256	17.256531277585722
585	0.953391381287842	99.13712940028614	17.25660861871213
586	0.95331404798732	99.13705206698562	17.25668595201265
587	0.9532367225118793	99.13697474151017	17.25676327748809
588	0.953159404860716	99.13689742385901	17.256840595139252
589	0.9530820950330265	99.13682011403132	17.25691790496694
590	0.9530047930280072	99.1367428120263	17.256995206971958
591	0.9529274988448546	99.13666551784314	17.25707250115511
592	0.9528502124827652	99.13658823148106	17.2571497875172
593	0.9527729339409359	99.13651095293923	17.25722706605903
594	0.9526956632185631	99.13643368221686	17.257304336781402
595	0.9526184003148439	99.13635641931315	17.25738159968512
596	0.9525411452289752	99.13627916422728	17.25745885477099
597	0.9524638979601537	99.13620191695846	17.25753610203981
598	0.9523866585075769	99.13612467750588	17.257613341492387
599	0.9523094268704416	99.13604744586874	17.257690573129523
600	0.9522322030479454	99.13597022204624	17.25776779695202
601	0.9521549870392855	99.13589300603758	17.25784501296068
602	0.9520777788436592	99.13581579784196	17.257922221156306
603	0.9520005784602642	99.13573859745856	17.2579994215397
604	0.9519233858882981	99.13566140488659	17.258076614111665
605	0.9518462011269584	99.13558422012525	17.258153798873007
606	0.951769024175443	99.13550704317373	17.25823097582452
607	0.9516918550329496	99.13542987403123	17.258308144967014
608	0.9516146936986764	99.13535271269696	17.25838530630129
609	0.9515375401718212	99.1352755591701	17.258462459828145
610	0.9514603944515823	99.13519841344986	17.258539605548386
611	0.9513832565371577	99.13512127553543	17.25861674346281
612	0.9513061264277458	99.13504414542601	17.25869387357222
613	0.9512290041225449	99.13496702312081	17.25877099587742
614	0.9511518896207534	99.13488990861902	17.258848110379212
615	0.9510747829215699	99.13481280191984	17.258925217078396
616	0.950997684024193	99.13473570302246	17.259002315975774
617	0.9509205929278215	99.13465861192608	17.259079407072146
618	0.950843509631654	99.13458152862992	17.259156490368316
619	0.9507664341348895	99.13450445313316	17.25923356586508
620	0.9506893664367269	99.134427385435	17.259310633563242
621	0.9506123065363652	99.13435032553464	17.259387693463605
622	0.9505352544330036	99.13427327343128	17.259464745566966
623	0.9504582101258412	99.13419622912411	17.259541789874127
624	0.9503811736140774	99.13411919261235	17.259618826385893
625	0.9503041448969115	99.13404216389517	17.259695855103057
626	0.950227123973543	99.1339651429718	17.259772876026425
627	0.9501501108431715	99.13388812984144	17.259849889156797
628	0.9500731055049965	99.13381112450327	17.25992689449497
629	0.9499961079582178	99.13373412695648	17.26000389204175
630	0.9499191182020351	99.1336571372003	17.26008088179793
